Date,Close,High,Low,Open,Volume
2022-02-28,424932.84375,465445.5089380297,424932.84375,431234.8138903602,1
2022-03-01,427633.71875,450140.75657894736,423132.3111842105,432135.1263157895,1
2022-03-02,468146.375,522163.2644230769,424032.58197115385,439337.3673076923,3
2022-03-03,495154.84375,504157.65909090906,424932.8840909091,459143.5823863636,4
2022-03-04,562675.9375,621194.235,477149.19499999995,521262.9885,15
2022-03-07,1134354.75,1530478.630952381,648202.7142857143,684213.9761904762,111
2022-03-08,999312.4375,1584495.3963963964,794048.2611486487,1557486.9521396398,62
2022-03-09,810253.375,954298.4194444445,747233.6680555556,785945.77375,15
2022-03-10,788646.625,990309.6889269407,774242.1204337899,882275.9046803652,11
2022-03-11,666208.3125,710322.1061655405,631097.3338682433,702219.5726351351,8
2022-03-14,628396.5,656305.2270773639,568977.9197707736,621194.2478510028,5
2022-03-15,571678.8125,620294.0186023623,537468.1119094489,604088.9499015749,6
2022-03-16,540168.875,625695.6135416667,540168.875,558174.5041666667,4
2022-03-17,612191.375,673410.5125000001,585182.9319852941,585182.9319852941,8
2022-03-18,584282.625,616692.7552003082,559074.7459553159,595986.283127889,4
2022-03-21,599587.5,657205.518018018,549171.7342342342,585182.9954954955,6
2022-03-22,706720.9375,720225.1592356687,603188.5708598726,620293.9183917197,5
2022-03-23,703119.875,787746.338828425,667108.6137964148,738230.8546734955,5
2022-03-24,679712.5,718424.6026490066,652704.0562913907,706720.9437086092,2
2022-03-25,656305.25,693216.7935528121,621194.2695473251,675211.1625514403,2
2022-03-28,691416.1875,747233.6401367188,657205.4907226562,672510.2761230469,3
2022-03-29,698618.4375,711222.3783827319,675211.1187177835,705820.6894329897,2
2022-03-30,708521.5625,747233.668202033,693216.7765247776,713923.2516677255,2
2022-03-31,725826.0,740246.3841059603,706598.821192053,740246.3841059603,1
2022-04-01,660453.625,711405.6513828239,634496.9323144105,692178.4716157205,2
2022-04-04,629690.125,658530.8940839694,598926.6379770992,624883.3301526717,2
2022-04-05,634496.9375,701792.0672348485,615269.7575757576,644110.5274621212,3
2022-04-06,594119.8125,617192.4265776699,561433.6092233009,615269.7087378642,2
2022-04-07,572969.9375,576815.3733221476,539322.3740562081,557588.1942114094,1
2022-04-08,552781.4375,571047.2589130435,550858.7194565218,551820.0784782609,1
2022-04-11,538361.0,557588.1785714285,536438.2821428571,551820.025,1
2022-04-12,629690.125,682564.8683206106,538361.0229007633,557588.2022900763,3
2022-04-13,598926.625,624883.316613162,542206.4470304976,624883.316613162,2
2022-04-14,600849.375,653724.12,576815.4,586428.99,2
2022-04-18,611424.3125,648917.3127948113,590274.4148977988,605656.1586084906,2
2022-04-19,620076.5625,633535.5886627907,585467.6380813953,615269.7674418604,1
2022-04-20,634496.9375,662376.3483901515,615269.7575757576,624883.3475378788,1
2022-04-21,600849.375,692178.48,596042.58,643149.171,2
2022-04-22,606617.5,620076.5253565769,594119.8335974644,596042.5515055468,0
2022-04-25,558549.5625,595081.2034208262,553742.7676419966,587390.3316480207,1
2022-04-26,574892.6875,586428.9956103679,528747.4550585285,557588.2253344482,1
2022-04-27,575854.0625,592197.1661101837,562395.0359974959,576815.4215358932,0
2022-04-28,596042.5625,603733.4342741935,577776.7420362902,586428.9727822581,1
2022-04-29,559510.9375,600849.3744630584,557588.2195017182,596042.579467354,0
2022-05-02,535476.9375,576815.3725314183,520095.1942324955,559510.9113554758,1
2022-05-03,541245.125,557588.2282415631,528747.4578152753,557588.2282415631,0
2022-05-04,572969.9375,598926.6292994966,528747.425545302,557588.1942114094,0
2022-05-05,574892.6875,596042.5857023412,557588.2253344482,584506.2775919732,0
2022-05-06,561433.625,575854.0092037672,532592.8565924658,575854.0092037672,0
2022-05-09,538361.0,547974.5892857143,499906.64285714284,534515.5642857143,1
2022-05-10,523940.625,538361.0091743119,510481.5997706422,519133.83027522935,0
2022-05-11,515288.40625,523940.63695195894,499906.6627798507,499906.6627798507,1
2022-05-12,513365.6875,534515.5847378277,480679.4826779026,499906.6619850187,1
2022-05-13,533554.25,547013.2761261262,491254.45360360364,519133.8648648649,0
2022-05-16,545090.5625,576815.4100529101,510481.63789682544,521056.5870811288,1
2022-05-17,601810.6875,624883.3017172524,545090.5108825879,545090.5108825879,1
2022-05-18,562395.0,605656.1538461539,562395.0,601810.7179487179,0
2022-05-19,570085.875,596042.5674536256,543167.8235666105,596042.5674536256,0
2022-05-20,526824.6875,576815.3512773722,509520.2269616788,572008.5566833941,1
2022-05-23,552781.4375,569124.5408695652,527786.1029347826,528747.4619565217,0
2022-05-24,528747.4375,547974.6170454546,511442.9759090909,538361.0272727272,0
2022-05-25,541245.125,566240.4593694494,510481.6365452931,566240.4593694494,0
2022-05-26,567201.8125,586428.9925847457,541245.1193855932,547974.6324152543,0
