Date,Close,High,Low,Open,Volume
2020-09-10,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4000
2020-09-11,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0
2020-09-14,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0
2020-09-15,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0
2020-09-16,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0
2020-09-17,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0
2020-09-18,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,0
2020-09-21,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,1900
2020-09-22,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-09-23,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-09-24,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-09-25,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-09-28,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-09-29,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-09-30,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-10-01,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-10-02,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-10-05,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-10-06,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-10-07,5.181600093841553,5.181600093841553,5.181600093841553,5.181600093841553,0
2020-10-08,5.377500057220459,5.377500057220459,5.377500057220459,5.377500057220459,10000
2020-10-09,5.377500057220459,5.377500057220459,5.377500057220459,5.377500057220459,0
2020-10-12,5.377500057220459,5.377500057220459,5.377500057220459,5.377500057220459,0
2020-10-13,5.377500057220459,5.377500057220459,5.377500057220459,5.377500057220459,0
2020-10-14,5.377500057220459,5.377500057220459,5.377500057220459,5.377500057220459,0
2020-10-15,5.377500057220459,5.377500057220459,5.377500057220459,5.377500057220459,0
2020-10-16,5.377500057220459,5.377500057220459,5.377500057220459,5.377500057220459,0
2020-10-19,6.185500144958496,6.185500144958496,6.185500144958496,6.185500144958496,40000
2020-10-20,6.185500144958496,6.185500144958496,6.185500144958496,6.185500144958496,0
2020-10-21,6.251500129699707,6.251500129699707,6.251500129699707,6.251500129699707,55000
2020-10-22,6.251500129699707,6.251500129699707,6.251500129699707,6.251500129699707,0
